SURVEY#,NAME,ORG,LOCATION,Group,1_AGE,1_SEX,2_EDU,3_ENGLISH,5_INTERNET_SYRIA,5_INTERNET_JORDAN,6_SOCIAL_MEDIA_SYRIA,6_SOCIAL_MEDIA_JORDAN,7_WATCH_VIDEOS_SYRIA,7_WATCH_VIDEOS_JORDAN,8_INFO_SRC_SYRIA,8_INFO_FREQ_SYRIA,8_INFO_FREQ_JORDAN,9_INTERNET_HOW_SYRIA_MYMOBILE_TRUEORFALSE,9_INTERNET_HOW_SYRIA_ELSEPHONE_TRUEORFALSE,9_INTERNET_HOW_SYRIA_MYCOMPUTERTOMOBILENETWORK_TRUEORFALSE,9_INTERNET_HOW_SYRIA_ELSECOMPUTERTOMOBILENETWORK_TRUEORFALSE,9_INTERNET_HOW_SYRIA_MYCOMPUTERTOWIFINETWORK_TRUEORFALSE,9_INTERNET_HOW_SYRIA_ELSECOMPUTERTOWIFI_TRUEORFALSE,9_INTERNET_HOW_SYRIA_IDONTKNOW,MULTIPLE_CHOICE_INTERNET_HOW_SYRIA,10_INTERNET_LOCATION_SYRIA_HOME_TUREORFALSE,10_INTERNET_LOCATION_SYRIA_SCHOOL_TRUEORFALSE,10_INTERNET_LOCATION_SYRIA_INTERNETCAFE_TRUEORFALSE,10_INTERNET_LOCATION_SYRIA_FRIENDSHOUSE_TRUEORFALSE,10_INTERNET_LOCATION_SYRIA_FAMILY_TRUEORFALSE,10_INTERNET_LOCATION_SYRIA_OTHER_TRUEORFALSE,10_INTERNET_HOW_JORDAN_IDONTKNOW_TRUEORFALSE,MULTIPLE_CHOICE_INTERNET_WHERE_SYRIA,11_INTERNET_HOW_JORDAN_MYPHONE_TRUEORFALSE,11_INTERNET_HOW_JORDAN_ELSEPHONE_TRUEORFALSE,11_INTERNET_HOW_JORDAN_MYCOMPUTERTOMOBILENETWORK_TRUEORFALSE,11_INTERNET_HOW_JORDAN_ELSECOMPUTERTOMOBILENETWORK_TRUEORFALSE,11_INTERNET_HOW_JORDAN_MYCOMPUTERTOWIFI_TRUEORFALSE,11_INTERNET_HOW_JORDAN_ELSECOMPUTERTOWIFI_TRUEORFALSE,11_INTERNET_HOW_JORDAN_IDONTKNOW,MULTIPLE_CHOICE_INTERNET_HOW_JORDAN,12_INFO_SRC_JORDAN,12_INFO_SRC_JORDAN_FQC,13_HANDSET_OWNERSHIP,13_HANDSET_MODEL,13_HANDSET_SIM_NUMBER,14_SIM_OWN_NUMBER,14_SIM_BORROW_NUMBER,15_CARRIER_SIM_ZAIN,15_CARRIER_SIM_ORANGE,15_CARRIER_SIM_UMNIAH,15_CARRIER_SIM_AREEBA,15_CARRIER_SIM_SYRIATEL,15_CARRIER_SIM_OTHER,CONSISTENCY_2,16_COMM_APP_FREQ_SYRIA_COUNT_MOBILEVOICE,16_COMM_APP_FREQ_SYRIA_COUNT_SMS,16_COMM_APP_FREQ_SYRIA_COUNT_WHATSAPP,16_COMM_APP_FREQ_SYRIA_COUNT_VIBER,16_COMM_APP_FREQ_SYRIA_COUNT_SKYPE,16_COMM_APP_FREQ_SYRIA_COUNT_EMAIL,16_COMM_APP_FREQ_SYRIA_COUNT_OTHER1,16_COMM_APP_FREQ_SYRIA_COUNT_OTHER2,17_MOBILE_CHOICE_SYRIA,18_COMM_APP_FREQ_JORDAN_COUNT_MOBILEVOICE,18_COMM_APP_FREQ_JORDAN_COUNT_SMS,18_COMM_APP_FREQ_JORDAN_COUNT_WHATSAPP,18_COMM_APP_FREQ_JORDAN_COUNT_VIBER,18_COMM_APP_FREQ_JORDAN_COUNT_SKYPE,18_COMM_APP_FREQ_JORDAN_COUNT_EMAIL,18_COMM_APP_FREQ_JORDAN_COUNT_OTHER1,18_COMM_APP_FREQ_JORDAN_COUNT_OTHER2,19_MOBILE_SERV_CHOICE_JORDAN,20_DISTRICT_CALL_SYRIA,21_DISTRICT_CALL_JORDAN,22_ONLINE_ACTIVITY_INTEREST_COUNT_ONLINEEDU,22_ONLINE_ACTIVITY_INTEREST_COUNT_ONLINETRAINING,22_ONLINE_ACTIVITY_INTEREST_COUNT_INFORSEARCH,22_ONLINE_ACTIVITY_INTEREST_COUNT_NEWS,22_ONLINE_ACTIVITY_INTEREST_COUNT_JOBS,22_ONLINE_ACTIVITY_INTEREST_COUNT_MAPPING,22_ONLINE_ACTIVITY_INTEREST_COUNT_CONNECTPEOPLEINSIDECAMP,22_ONLINE_ACTIVITY_INTEREST_COUNT_CONNECTPEOPLEOUTSIDECAMP,22_ONLINE_ACTIVITY_INTEREST_COUNT_EMAIL,22_ONLINE_ACTIVITY_INTEREST_COUNT_SKYPE,22_ONLINE_ACTIVITY_INTEREST_COUNT_VIBER,22_ONLINE_ACTIVITY_INTEREST_COUNT_WHATSAPP,22_ONLINE_ACTIVITY_INTEREST_COUNT_TWITTER,22_ONLINE_ACTIVITY_INTEREST_COUNT_FACEBOOK,22_ONLINE_ACTIVITY_INTEREST_COUNT_YOUTUBE,22_ONLINE_ACTIVITY_INTEREST_COUNT_GAMING,22_ONLINE_ACTIVITY_INTEREST_COUNT_ENTERTAINMENT,23_ASSISTANCE_RECEIVE_YESORNO,23_ASSISTANCE_RECEIVE_COUNT_ONLINEEDU               ,23_ASSISTANCE_RECEIVE_COUNT_ONLINETRAINING,23_ASSISTANCE_RECEIVE_COUNT_INFOSEARCH,23_ASSISTANCE_RECEIVE_COUNT_NEWS,23_ASSISTANCE_RECEIVE_COUNT_JOBS,23_ASSISTANCE_RECEIVE_INTEREST_COUNT_MAPPING,23_ASSISTANCE_RECEIVE_COUNT_CONNECTPEOPLEINSIDEMAP,23_ASSISTANCE_RECEIVE_COUNT_CONNECTPEOPLEOUTSIDECAMP,23_ASSISTANCE_RECEIVE_COUNT_EMAIL,23_ASSISTANCE_RECEIVE_COUNT_SKYPE,23_ASSISTANCE_RECEIVE_COUNT_VIBER,23_ASSISTANCE_RECEIVE_COUNT_WHATSAPP,23_ASSISTANCE_RECEIVE_COUNT_TWITTER,23_ASSISTANCE_RECEIVE_COUNT_FACEBOOK,23_ASSISTANCE_RECEIVE_COUNT_YOUTUBE,23_ASSISTANCE_RECEIVE_COUNT_GAMING,23_ASSISTANCE_RECEIVE_COUNT_ENTERTAINMENT,CONSISTENCY_3,24_ASSISTANCE_OFFER_YESORNO,24_ASSISTANCE_OFFER_WHO_FAMILY_TRUEORFALSE,24_ASSISTANCE_OFFER_WHO_FRIENDS_TRUEORFALSE,24_ASSISTANCE_OFFER_WHO_CAMPSTAFF_TRUEORFALSE,24_ASSISTANCE_OFFER_WHO_CAMPVISITOR_TRUEORFALSE,24_ASSISTANCE_OFFER_WHO_OTHERSINSIDECAMP_TRUEORFALSE,24_ASSISTANCE_OFFER_WHO_OTHERSOUTSIDECAMP_TRUEORFALSE,24_ASSISTANCE_OFFER_WHO_OTHERS_TRUEORFALSE,24_ASSISTANCE_OFFER_COUNT_ONLINEEDU,24_ASSISTANCE_OFFER_COUNT_ONLINETRAINING,24_ASSISTANCE_OFFER_COUNT_INFOSEARCH,24_ASSISTANCE_OFFER_COUNT_NEWS,24_ASSISTANCE_OFFER_COUNT_JOBS,24_ASSISTANCE_OFFER_COUNT_MAPPING,24_ASSISTANCE_OFFER_COUNT_CONNECTPEOPLEINSIDECAMP,24_ASSISTANCE_OFFER_COUNT_CONNECTPEOPLEOUTSIDECAMP,24_ASSISTANCE_OFFER_COUNT_EMAIL,24_ASSISTANCE_OFFER_COUNT_SKYPE,24_ASSISTANCE_OFFER_COUNT_VIBER,24_ASSISTANCE_OFFER_COUNT_WHATSAPP,24_ASSISTANCE_OFFER_COUNT_TWITTER,24_ASSISTANCE_OFFER_COUNT_FACEBOOK,24_ASSISTANCE_OFFER_COUNT_YOUTUBE,24_ASSISTANCE_OFFER_COUNT_GAMING,24_ASSISTANCE_OFFER_COUNT_ENTERTAINMENT,FINISH_TRUEORFALSE
591,CM,PSU,IRC/volunteers,center,22,male,finished_secondary_vocational_school,fair,multiple_times_per_day,multiple_times_per_day,multiple_times_per_day,multiple_times_per_day,weekly,multiple_times_per_day,google,weekly,multiple_times_per_day,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,SamsungGalaxy,1,2,2,1,,1,,,,consistent,no_never,no_never,multiple_times_per_day,multiple_times_per_day,weekly,once_per_day,multiple_times_per_day,multiple_times_per_day,Jordanian_mobile_service,multiple_times_per_day,multiple_times_per_day,,,,,multiple_times_per_day,multiple_times_per_day,Jordanian_mobile_service,4,4,chosen_without_identifying_frequency,,,,,,,,,,chosen_without_identifying_frequency,chosen_without_identifying_frequency,,,,,,TRUE,chosen_without_identifying_frequency,,,chosen_without_identifying_frequency,,,chosen_without_identifying_frequency,,,,,chosen_without_identifying_frequency,,chosen_without_identifying_frequency,chosen_without_identifying_frequency,,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,chosen_without_identifying_frequency,,chosen_without_identifying_frequency,,,,chosen_without_identifying_frequency,,chosen_without_identifying_frequency,chosen_without_identifying_frequency,chosen_without_identifying_frequency,chosen_without_identifying_frequency,chosen_without_identifying_frequency,chosen_without_identifying_frequency,TRUE
2,AM,UW,IRD,center,24,male,some_university,poor,occasionally,monthly,no_never,monthly,no_never,once_per_day,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,SamsungGalaxyS,2,2,2,2,,,,,,consistent,occasionally,,multiple_times_per_day,multiple_times_per_day,multiple_times_per_day,occasionally,,,Jordanian_mobile_service,multiple_times_per_day,no_never,monthly,occasionally,no_never,occasionally,,,Jordanian_mobile_service,2,4,very_interested,very_interested,very_interested,somewhat_interested,very_interested,somewhat_interested,somewhat_interested,very_interested,not_at_all_interested,somewhat_interested,somewhat_interested,very_interested,somewhat_interested,very_interested,somewhat_interested,somewhat_disinterested,somewhat_interested,FALSE,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE
3,AM,UW,IRD,center,22,male,some_university,fair,multiple_times_per_day,multiple_times_per_day,multiple_times_per_day,multiple_times_per_day,occasionally,once_per_day,Google,monthly,once_per_day,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,Facebook,multiple_times_per_day,TRUE,"Nokia, SamsungGalaxy",1,2,2,2,,,,,,consistent,occasionally,,multiple_times_per_day,multiple_times_per_day,multiple_times_per_day,occasionally,,,Jordanian_mobile_service,multiple_times_per_day,multiple_times_per_day,multiple_times_per_day,multiple_times_per_day,multiple_times_per_week,no_never,,,Jordanian_mobile_service,7,2,very_interested,very_interested,very_interested,somewhat_interested,very_interested,somewhat_interested,somewhat_interested,very_interested,not_at_all_interested,somewhat_interested,somewhat_interested,very_interested,somewhat_interested,very_interested,somewhat_interested,somewhat_disinterested,somewhat_interested,TRUE,,,,,,,,,,,,,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,very_important,very_important,moderately_important,moderately_important,very_important,moderately_important,very_important,very_important,slightly_important,moderately_important,moderately_important,very_important,moderately_important,very_important,moderately_important,slightly_important,moderately_important,TRUE
4,AM,UW,IRD,center,25,male,some_university,fair,weekly,multiple_times_per_day,once_per_day,multiple_times_per_day,no_never,multiple_times_per_day,"Google, Facebook",weekly,multiple_times_per_day,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,3,"skype, youtube",once_per_day,TRUE,SamsungGalaxyS,1,2,2,1,,1,,,,consistent,monthly,,multiple_times_per_day,monthly,weekly,monthly,,,Jordanian_mobile_service,multiple_times_per_day,occasionally,multiple_times_per_day,weekly,once_per_day,once_per_day,,,Jordanian_mobile_service,4,4,somewhat_interested,neutral,very_interested,very_interested,very_interested,neutral,very_interested,very_interested,very_interested,very_interested,somewhat_interested,very_interested,not_at_all_interested,very_interested,very_interested,not_at_all_interested,somewhat_interested,TRUE,very_important, moderately_important,,very_important,,,,,very_important,,,,,,,,,,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,,,,,,,,,very_important,very_important,very_important,very_important,very_important,very_important,very_important,,very_important,TRUE
1,AM,UW,IRD,center,24,male,finished_university,fair,occasionally,once_per_day,no_never,multiple_times_per_day,no_never,occasionally,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,SamsungGalaxyS,1,1,2,1,,1,,,,consistent,multiple_times_per_day,,multiple_times_per_day,,,,,,Jordanian_mobile_service,multiple_times_per_day,,multiple_times_per_day,,,,,,Jordanian_mobile_service,1,1,,somewhat_interested,somewhat_interested,,,somewhat_interested,somewhat_interested,somewhat_interested,,,,somewhat_interested,,somewhat_interested,,,somewhat_interested,FALSE,,,,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,very_important,,very_important,,very_important,,,,,,very_important,,very_important,,,very_important,TRUE
5,AM,UW,IRD,center,24,male,some_university,fair,once_per_day,multiple_times_per_day,once_per_day,multiple_times_per_day,weekly,multiple_times_per_day,Mobile Phone,once_per_day,multiple_times_per_day,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,,,TRUE,"iPhone 5, SamsungGalaxy",1,2,3,2,1,,,,,consistent,once_per_day,monthly,weekly,,,,,,Jordanian_mobile_service,once_per_day,once_per_day,multiple_times_per_day,once_per_day,weekly,,,,Jordanian_mobile_service,2,2,somewhat_interested,somewhat_interested,somewhat_interested,very_interested,very_interested,neutral,somewhat_interested,very_interested,somewhat_interested,somewhat_interested,very_interested,very_interested,neutral,very_interested,somewhat_interested,somewhat_interested,somewhat_interested,TRUE,moderately_important, moderately_important,very_important,,very_important,very_important,,very_important,moderately_important,very_important,very_important,very_important,moderately_important,very_important,moderately_important,very_important,moderately_important,,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,,,,very_important,very_important,,very_important,very_important,moderately_important,very_important,very_important,very_important,moderately_important,very_important,very_important,moderately_important,moderately_important,TRUE
510,AM,UW,Champs Elysees,street,29,male,finished_elementary,fluent,no_never,multiple_times_per_day,no_never,multiple_times_per_day,monthly,multiple_times_per_day,ADSL,no_never,multiple_times_per_day,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,Samsung,1,1,,1,,,,,,consistent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE
372,YX,PSU,Champs Elysees,street,29,,some_elementary_school,fair,no_never,monthly,no_never,monthly,no_never,occasionally,computer,multiple_times_per_day,multiple_times_per_day,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,SamsungGalaxy,1,1,1,1,,,,,,consistent,use_but_not_sure_about_frequency,,,,,,,,Jordanian_mobile_service,use_but_not_sure_about_frequency,,,,,,,,Jordanian_mobile_service,,all,somewhat_interested,not_at_all_interested,not_at_all_interested,somewhat_disinterested,,not_at_all_interested,,not_at_all_interested,not_at_all_interested,somewhat_disinterested,somewhat_interested,very_interested,not_at_all_interested,not_at_all_interested,not_at_all_interested,not_at_all_interested,not_at_all_interested,TRUE,,,,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,slightly_important,slightly_important,moderately_important,moderately_important,,slightly_important,moderately_important,moderately_important,,,,,,,,,,TRUE
373,YX,PSU,Champs Elysees,street,23,,some_elementary_school,fair,no_never,monthly,no_never,monthly,no_never,occasionally,computer,multiple_times_per_day,multiple_times_per_day,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,Samsung,2,1,1,1,,,,,,consistent,,,use_but_not_sure_about_frequency,,,,,,Jordanian_mobile_service,use_but_not_sure_about_frequency,,,,,,,,Jordanian_mobile_service,,,somewhat_interested,not_at_all_interested,somewhat_disinterested,somewhat_disinterested,,not_at_all_interested,somewhat_disinterested,not_at_all_interested,not_at_all_interested,somewhat_disinterested,somewhat_interested,very_interested,somewhat_disinterested,somewhat_disinterested,somewhat_disinterested,not_at_all_interested,somewhat_disinterested,TRUE,,,,,,,,,,,,,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE
369,YX,PSU,Champs Elysees,street,39,male,finished_university,fair,no_never,no_never,no_never,no_never,occasionally,occasionally,,,,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,Samsung,1,1,1,1,,,,,,consistent,occasionally,monthly,occasionally,no_never,no_never,no_never,no_never,no_never,Jordanian_mobile_service,weekly,no_never,weekly,no_never,no_never,no_never,no_never,no_never,Jordanian_mobile_service,do_not_know,do_not_know,somewhat_interested,somewhat_interested,very_interested,somewhat_interested,very_interested,very_interested,neutral,somewhat_interested,not_at_all_interested,not_at_all_interested,not_at_all_interested,somewhat_interested,not_at_all_interested,not_at_all_interested,not_at_all_interested,neutral,somewhat_interested,TRUE,slightly_important,slightly_important,very_important,very_important,very_important,very_important,slightly_important,moderately_important,slightly_important,slightly_important,slightly_important,very_important,slightly_important,moderately_important,slightly_important,slightly_important,very_important,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE
375,YX,PSU,Champs Elysees,street,17,female,some_promary_school,poor,no_never,no_never,no_never,occasionally,no_never,occasionally,wikipedia,occasionally,monthly,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,youtube,no_never,TRUE,Nokia,1,1,1,1,,,,,,consistent,occasionally,,multiple_times_per_day,,occasionally,,,,Jordanian_mobile_service,multiple_times_per_day,no_never,multiple_times_per_day,once_per_day,,,,,Jordanian_mobile_service,4,4,,,,very_interested,somewhat_interested,,,,,very_interested,very_interested,,,,,,,TRUE,moderately_important,,,very_important,,,,,,,,very_important,,,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,very_important,,,,very_important,,TRUE
374,YX,PSU,Champs Elysees,street,18,female,some_elementary_school,poor,no_never,monthly,no_never,monthly,no_never,monthly,WhatsApp,occasionally,monthly,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,Youtube and twitter,occasionally,TRUE,SamsungGalaxy,1,1,1,1,,,,,,consistent,monthly,,multiple_times_per_day,weekly,occasionally,,,,Jordanian_mobile_service,multiple_times_per_day,no_never,multiple_times_per_day,once_per_day,,,,,Jordanian_mobile_service,4,4,,,,very_interested,somewhat_interested,,,,,very_interested,very_interested,very_interested,,very_interested,,,,TRUE,moderately_important,,,very_important,moderately_important,,,,,,,very_important,,very_important,,,,,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,very_important,,very_important,very_important,,,TRUE
370,YX,PSU,Champs Elysees,street,22,female,some_university,good,monthly,monthly,weekly,occasionally,once_per_day,occasionally,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,,,TRUE,,2,1,0,1,1,,,,,partially_consistent,,,monthly,monthly,,,,,Jordanian_mobile_service,,,,,monthly,,,,Jordanian_mobile_service,,,,,,,,,,,,neutral,neutral,neutral,neutral,neutral,chosen_without_identifying_frequency,chosen_without_identifying_frequency,,,,,,,,,,,,,,,,,,,,,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,FALSE
137,YX,PSU,Champs Elysees,street,15,male,finished_primary_school,fair,no_never,once_per_day,weekly,occasionally,occasionally,occasionally,,,,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,FALSE,,,,,1,1,,,,,consistent,,weekly,weekly,weekly,,,,,Jordanian_mobile_service,,,once_per_day,once_per_day,once_per_day,,,,Jordanian_mobile_service,,,somewhat_interested,neutral,,somewhat_interested,neutral,,somewhat_interested,,neutral,,,,,,,,,TRUE,moderately_important,,,very_important,,,,,,very_important,moderately_important,,,,,,,,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,,moderately_important,,,very_important,,moderately_important,,,very_important,,,,,,,,TRUE
277,YX,PSU,Champs Elysees,street,25,male,some_university,good,weekly,multiple_times_per_day,monthly,once_per_day,occasionally,weekly,wikipedia,monthly,weekly,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,agriculture,weekly,TRUE,SamsungGalaxy,1,1,1,1,1,,,,,consistent,no_never,no_never,weekly,weekly,no_never,no_never,no_never,no_never,Jordanian_mobile_service,multiple_times_per_day,weekly,multiple_times_per_day,occasionally,no_never,no_never,no_never,no_never,Jordanian_mobile_service,do_not_know,do_not_know,,very_interested,somewhat_interested,somewhat_interested,very_interested,somewhat_interested,very_interested,very_interested,not_at_all_interested,not_at_all_interested,somewhat_disinterested,very_interested,not_at_all_interested,somewhat_interested,somewhat_disinterested,somewhat_disinterested,somewhat_interested,TRUE,,very_important,moderately_important,moderately_important,moderately_important,slightly_important,moderately_important,,slightly_important,slightly_important,slightly_important,very_important,slightly_important,very_important,very_important,slightly_important,moderately_important,,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,moderately_important,moderately_important,slightly_important,slightly_important,very_important,slightly_important,very_important,very_important,slightly_important,moderately_important,very_important,very_important,moderately_important,very_important,moderately_important,very_important,very_important,TRUE
371,YX,PSU,Champs Elysees,street,18,female,finished_elementary,excellent,weekly,occasionally,occasionally,no_never,no_never,occasionally,Facebook,occasionally,no_never,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,no difference,occasionally,TRUE,SamsungGalaxy,1,1,1,1,,,,,,consistent,,,occasionally,occasionally,,,,,no_preference,,,occasionally,occasionally,,,,,no_preference,do_not_know,5,,,,,somewhat_interested,,somewhat_interested,,,,somewhat_interested,somewhat_interested,,,,somewhat_interested,,TRUE,,,,,,moderately_important,moderately_important,moderately_important,,,moderately_important,moderately_important,,,,slightly_important,moderately_important,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,TRUE
366,YX,PSU,Champs Elysees,street,19,male,finished_secondary_vocational_school,fair,once_per_day,once_per_day,occasionally,once_per_day,occasionally,weekly,wikipedia,once_per_day,once_per_day,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,no difference,once_per_day,TRUE,SamsungGalaxy,1,2,1,,1,1,,,,consistent,,,multiple_times_per_day,,,,,,Jordanian_mobile_service,weekly,,weekly,,,,,,Jordanian_mobile_service,4,4,,,,somewhat_interested,,,,somewhat_interested,,,chosen_without_identifying_frequency,somewhat_interested,,chosen_without_identifying_frequency,,,,TRUE,moderately_important,,moderately_important,very_important,,,,,,,,moderately_important,,,,,,,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,,,chosen_without_identifying_frequency,chosen_without_identifying_frequency,,,chosen_without_identifying_frequency,chosen_without_identifying_frequency,,,,,,,,,,TRUE
364,YX,PSU,Champs Elysees,street,22,male,finished_elementary,fair,no_never,monthly,no_never,monthly,no_never,occasionally,translator,no_never,monthly,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,monthly ,monthly,TRUE,Samsung Galaxy,2,2,2,1,1,,,,,consistent,,,monthly,monthly,,,,occasionally,,monthly,,monthly,monthly,,,monthly,monthly,Jordanian_mobile_service,do_not_know,do_not_know,very_interested,very_interested,very_interested,very_interested,,very_interested,very_interested,very_interested,,,very_interested,very_interested,,very_interested,,,very_interested,TRUE,very_important,,very_important,,,,very_important,very_important,,,,very_important,very_important,very_important,very_important,,very_important,,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,very_important,very_important,very_important,,,very_important,very_important,very_important,,,,very_important,very_important,very_important,,,,TRUE
367,YX,PSU,Champs Elysees,street,24,male,some_elementary_school,poor,occasionally,multiple_times_per_day,no_never,once_per_day,occasionally,once_per_day,google,once_per_day,multiple_times_per_day,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,,,TRUE,Samsung Galaxy,1,1,1,,1,,,,,consistent,,,,,once_per_day,,,,Jordanian_mobile_service,,,multiple_times_per_day,,,,,,Jordanian_mobile_service,do_not_know,do_not_know,,,chosen_without_identifying_frequency,,,,,,,,chosen_without_identifying_frequency,chosen_without_identifying_frequency,,,,,,TRUE,chosen_without_identifying_frequency,,,,,,,,,chosen_without_identifying_frequency,,,,,chosen_without_identifying_frequency,,,,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,chosen_without_identifying_frequency,,,,,,chosen_without_identifying_frequency,,,,,,chosen_without_identifying_frequency,,chosen_without_identifying_frequency,,,TRUE
